date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:45	25944/25944	---M--	200	added ('OK')	font/woff2	etag:%228db93e15fa51089c6bcf98378ad43900-ssl%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-italic.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-italic.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:46	30468/30468	---MCZ	200	added ('OK')	application/font-woff	etag:%229b811780b64082b93021cb3dc47086cb-ssl-df%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-regular.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-regular.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:46	31760/31760	---MCZ	200	added ('OK')	application/font-woff	etag:%22ea075cc4bdf8813eb9200672f796c2bb-ssl-df%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-italic.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-italic.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:47	25988/25988	---M--	200	added ('OK')	font/woff2	etag:%2219297c9628d13dafcedf3e914a44854c-ssl%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700italic.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700italic.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:47	24488/24488	---M--	200	added ('OK')	font/woff2	etag:%223721596decd4e57ea82742cfe656aa74-ssl%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:47	31944/31944	---MCZ	200	added ('OK')	application/font-woff	etag:%2291a5ea2a31b851443ed8805c3c68a93a-ssl-df%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700italic.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700italic.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:48	15332/15332	---M--	200	added ('OK')	font/woff2	etag:%228d00f6c0158cceb6ddb24604f664d492-ssl%22	https://mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-regular.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-regular.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:48	29972/29972	---MCZ	200	added ('OK')	application/font-woff	etag:%2254487f74eea483cf1d2b9c984004b60d-ssl-df%22	https://mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/lato/lato-v14-latin_latin-ext-700.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:49	19716/19716	---MCZ	200	added ('OK')	application/font-woff	etag:%2290042d0f5bb9726b415c9e4b94e40688-ssl-df%22	https://mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-regular.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-regular.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:50	15252/15252	---M--	200	added ('OK')	font/woff2	etag:%22a952a3d4ca665fec3940f28f7a5acdc0-ssl%22	https://mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-700.woff2	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-700.woff2	(from https://mimity31.netlify.com/css/style.min.css)
15:43:50	10983/10983	---M--	200	added ('OK')	image/png	etag:%227d71fa7e2b392ede42acf53cabef74be-ssl%22	https://mimity31.netlify.com/images/circles-dark.png	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/circles-dark.png	(from https://mimity31.netlify.com/css/style.min.css)
15:43:50	19768/19768	---MCZ	200	added ('OK')	application/font-woff	etag:%22a9c6c139edc07ff7bc76ce6230d47811-ssl-df%22	https://mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-700.woff	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/fonts/roboto-condensed/roboto-condensed-v16-latin-700.woff	(from https://mimity31.netlify.com/css/style.min.css)
15:43:51	3818/3818	---M-Z	200	added ('OK')	text/css	etag:%2262c2491e41c17eb2f723c146d1d14f9f-ssl-df%22	https://mimity31.netlify.com/css/nouislider.min.css	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/css/nouislider.min.css	(from https://mimity31.netlify.com/products.html)
15:43:51	22052/22052	---M-Z	200	added ('OK')	application/javascript	etag:%22590c7685d0426947b0b313b2b1298cbd-ssl-df%22	https://mimity31.netlify.com/js/nouislider.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/nouislider.min.js	(from https://mimity31.netlify.com/products.html)
15:43:51	43795/43795	---M--	200	added ('OK')	image/jpeg	etag:%225e9b6961dccf8ff3b9df39702ffadf3b-ssl%22	https://mimity31.netlify.com/images/team.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/team.jpg	(from https://mimity31.netlify.com/about.html)
15:43:51	12377/12377	---M--	200	added ('OK')	image/jpeg	etag:%22f9b6fb398f09f50b23e509ef5181c6e2-ssl%22	https://mimity31.netlify.com/images/blog/blog1.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/blog/blog1.jpg	(from https://mimity31.netlify.com/blog.html)
15:43:51	14242/14242	---M--	200	added ('OK')	image/jpeg	etag:%22032ad6e6dedab7fd8eb2d713c0c925b3-ssl%22	https://mimity31.netlify.com/images/blog/blog2.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/blog/blog2.jpg	(from https://mimity31.netlify.com/blog.html)
15:43:52	17808/17808	---M--	200	added ('OK')	image/jpeg	etag:%22c82de99d0075c7abab553e4754a9621c-ssl%22	https://mimity31.netlify.com/images/blog/blog3.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/blog/blog3.jpg	(from https://mimity31.netlify.com/blog.html)
15:43:52	21530/21530	---M--	200	added ('OK')	image/jpeg	etag:%22c803bcbacf3bbf243bd658b93625a0f9-ssl%22	https://mimity31.netlify.com/images/blog/blog4.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/blog/blog4.jpg	(from https://mimity31.netlify.com/blog.html)
15:43:53	36817/36817	---M--	200	added ('OK')	image/jpeg	etag:%221fe2aedf3dd0c0073cc063d20442896e-ssl%22	https://mimity31.netlify.com/images/blog/blog-detail.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/blog/blog-detail.jpg	(from https://mimity31.netlify.com/blog-detail.html)
15:43:53	34808/34808	---M--	200	added ('OK')	image/jpeg	etag:%22523521da5bf37fe5adfa767852628b69-ssl%22	https://mimity31.netlify.com/images/product/polo1-1.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/product/polo1-1.jpg	(from https://mimity31.netlify.com/detail.html)
15:43:54	24070/24070	---M--	200	added ('OK')	image/jpeg	etag:%22951a2d2395cfa54015bd7d5742a76d00-ssl%22	https://mimity31.netlify.com/images/product/polo1-2.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/product/polo1-2.jpg	(from https://mimity31.netlify.com/detail.html)
15:43:54	32892/32892	---M--	200	added ('OK')	image/jpeg	etag:%222f40999f4b772bfcbba012ee7ba7cced-ssl%22	https://mimity31.netlify.com/images/product/polo1-3.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/product/polo1-3.jpg	(from https://mimity31.netlify.com/detail.html)
15:43:55	33975/33975	---M--	200	added ('OK')	image/jpeg	etag:%225ac425a77a9f0d6ee1962bbf412d572f-ssl%22	https://mimity31.netlify.com/images/product/polo1-4.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/product/polo1-4.jpg	(from https://mimity31.netlify.com/detail.html)
15:43:56	7473/7473	---M-Z	200	added ('OK')	application/javascript	etag:%22dfec6fa0dadc5a1a8637b098b39dae65-ssl-df%22	https://mimity31.netlify.com/js/jquery.raty-fa.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/jquery.raty-fa.min.js	(from https://mimity31.netlify.com/detail.html)
15:43:56	31340/31340	---M-Z	200	added ('OK')	application/javascript	etag:%22515fa66eec908e84b57658d3e7da4571-ssl-df%22	https://mimity31.netlify.com/js/jquery.ez-plus.min.js	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/js/jquery.ez-plus.min.js	(from https://mimity31.netlify.com/detail.html)
15:43:56	55386/55386	---M--	200	added ('OK')	image/jpeg	etag:%22c83e65cc06e937525aca12a90b6f49ee-ssl%22	https://mimity31.netlify.com/images/product/polo1-5.jpg	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/product/polo1-5.jpg	(from https://mimity31.netlify.com/detail.html)
15:43:56	1474/1474	---M--	200	added ('OK')	image/png	etag:%22183c6917c040cc85fde74f0b7181e735-ssl%22	https://mimity31.netlify.com/images/user.png	C:/xampp/htdocs/tienda/shop/mimity31.netlify.com/images/user.png	(from https://mimity31.netlify.com/account-order.html)
